name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Washington,2010-12-10,3.1,-2.3,0.6,3,-5.9,-1.5,-6.2,61.14,0,,0,,,,,14.4,147.9,1027.2,85.4,16,,,0,,2010-12-10T07:15:51,2010-12-10T16:45:59,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2010-12-11,7.7,-1.5,2.4,7.7,-3.9,1.2,-2.3,73.44,1.02,,8.33,,,,,12.1,46.5,1022.9,91,13.5,,,0,,2010-12-11T07:16:39,2010-12-11T16:46:07,0.15,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2010-12-12,6.9,3.1,5.4,6,-0.4,3.1,4.4,93.19,20.46,,75,,,,34.6,22.3,163,1000,99.6,7.1,,,0,,2010-12-12T07:17:25,2010-12-12T16:46:17,0.2,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2010-12-13,3.9,-4.3,0.1,-0.1,-12.8,-5.9,-8.6,53.21,0.11,,12.5,,,,59.3,40.6,312,996.1,92.2,15.1,,,0,,2010-12-13T07:18:10,2010-12-13T16:46:30,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"72405013743,KDCA,72403793728,KADW,KDAA,74594013705"
Washington,2010-12-14,-3.1,-5.9,-4.7,-10.5,-14.6,-12.4,-15.4,43.65,0.01,,4.17,,,,59.3,35.7,298.7,1007.9,66.4,15.4,,,0,,2010-12-14T07:18:54,2010-12-14T16:46:44,0.29,"Snow, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,snow,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2010-12-15,0.7,-6.2,-3.3,-5.1,-13.4,-9.3,-15,40.73,0,,0,,,,45.2,29.9,291,1014.2,28.4,15.9,,,0,,2010-12-15T07:19:36,2010-12-15T16:47:00,0.34,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2010-12-16,-3.1,-6.2,-4.4,-3.1,-11.2,-7.3,-9.4,69.62,4.22,,25,,,5,27.7,16.4,188,1012.2,88.4,12.7,,,0,,2010-12-16T07:20:16,2010-12-16T16:47:19,0.38,"Snow, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,snow,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2010-12-17,3,-5.1,-1.1,1.1,-9.9,-4.6,-8,61.07,0,,0,,,5,,20.2,300.1,1017.5,70.7,16,,,0,,2010-12-17T07:20:54,2010-12-17T16:47:40,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2010-12-18,2,-4.7,-1.3,0.8,-8.5,-2.8,-4.9,77.05,0,,0,,,,,12.2,156.8,1020.6,76.9,13.9,,,0,,2010-12-18T07:21:31,2010-12-18T16:48:02,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2010-12-19,2.7,-2.2,-0.1,-1.1,-8.1,-4.1,-6.4,63.88,0,,0,,,,42.5,26.9,266.7,1017.2,56.8,15.3,,,0,,2010-12-19T07:22:06,2010-12-19T16:48:27,0.48,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2010-12-20,2.7,-4.1,-0.4,-2.4,-9.3,-5.8,-8.1,56.59,0.04,,4.17,,,,49.3,33.7,319.7,1017.3,45.3,16,,,0,,2010-12-20T07:22:40,2010-12-20T16:48:54,0.5,"Snow, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,snow,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2010-12-21,4.8,-2,1.1,0.4,-6.9,-3.3,-7.9,51.54,0,,0,,,,46,27.1,306,1017,64.3,16,,,0,,2010-12-21T07:23:11,2010-12-21T16:49:22,0.5,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2010-12-22,6.9,1.7,3.1,4,-3.3,-0.7,-7.1,47.51,0.04,,4.17,,,,47.4,25.9,319,1013.7,68.9,16,,,0,,2010-12-22T07:23:41,2010-12-22T16:49:53,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2010-12-23,5.9,-0.1,2.4,0.6,-6.9,-3.5,-7.3,49.26,7.68,,37.5,,,,67.7,46.1,324.4,1017.4,56,16,,,0,,2010-12-23T07:24:09,2010-12-23T16:50:25,0.53,"Rain, Partially cloudy",Clearing in the afternoon with a chance of rain throughout the day.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2010-12-24,4.1,-1,1.4,-0.5,-6.4,-3.6,-7.6,51.56,0,,0,,,,46.1,28.9,321.4,1021,39.8,16,,,0,,2010-12-24T07:24:35,2010-12-24T16:51:00,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2010-12-25,1.9,-0.1,0.9,-1.3,-4.9,-2.3,-5.9,60.4,0,,0,,,,,17.2,310.6,1017.8,97.9,15.6,,,0,,2010-12-25T07:24:59,2010-12-25T16:51:36,0.61,Overcast,Cloudy skies throughout the day.,cloudy,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2010-12-26,0.6,-2.2,-1,0.5,-10.1,-6.8,-6.1,68.75,0.25,,4.17,,,,56.1,40.9,285.9,1007.5,98.6,12,,,0,,2010-12-26T07:25:21,2010-12-26T16:52:14,0.66,"Snow, Overcast",Cloudy skies throughout the day with late afternoon rain.,snow,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2010-12-27,2.7,-3,-0.2,-3.3,-10.8,-7.3,-12.4,40.11,16.83,,79.17,,,,75.7,50.2,315.3,1005.5,70.9,15.9,,,0,,2010-12-27T07:25:41,2010-12-27T16:52:54,0.72,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,snow,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2010-12-28,7.7,-2.2,2.3,5.5,-8.3,-1.8,-11.7,36.48,0.01,,4.17,,,,51.3,30.6,297.6,1017,35.6,16,,,0,,2010-12-28T07:25:59,2010-12-28T16:53:35,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2010-12-29,8.7,0.7,3.8,6,-2.6,1.4,-6.7,47.39,0,,0,,,,33.9,21.5,271.9,1019,43.9,16,,,0,,2010-12-29T07:26:15,2010-12-29T16:54:18,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2010-12-30,7.9,-2.2,2.1,5.9,-3.4,0.4,-4,66.28,0,,0,,,,,15.8,123.2,1023.4,60.5,15,,,0,,2010-12-30T07:26:28,2010-12-30T16:55:03,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2010-12-31,9.3,-0.2,4.2,8.6,-2.8,2.8,-2.5,62.94,0,,0,,,,,10.8,197.3,1022.8,47.9,16,,,0,,2010-12-31T07:26:40,2010-12-31T16:55:49,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-01-01,14.1,1.2,8.1,14.1,1.2,7.9,5.2,82.26,0.28,,4.17,,,,38.9,20.6,198.3,1018.7,70.9,14.4,,,0,,2011-01-01T07:26:50,2011-01-01T16:56:37,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-01-02,14.2,2,9.2,14.2,-1.5,7.4,3.7,70.29,2.1,,29.17,,,,42.5,29.4,280.2,1016.2,83,15.1,,,0,,2011-01-02T07:26:57,2011-01-02T16:57:26,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-01-03,4,-2.1,0.6,0.7,-8.4,-3.7,-10.5,44.18,0,,0,,,,40.7,27.2,295.3,1024.1,10.2,16,,,0,,2011-01-03T07:27:03,2011-01-03T16:58:17,1,Clear,Clear conditions throughout the day.,clear-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-01-04,5.8,-3.4,0.7,2.6,-6.7,-2.3,-6.4,59.91,0,,0,,,,,21.7,207.1,1016.3,51.7,16,,,0,,2011-01-04T07:27:06,2011-01-04T16:59:09,0,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-01-05,5.9,-0.9,2.4,4.7,-4.4,-0.8,-9.1,43.57,0,,0,,,,37.1,24.7,272.5,1013.5,48.2,16,,,0,,2011-01-05T07:27:07,2011-01-05T17:00:02,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-01-06,4.9,-2.3,0.8,2.4,-5.2,-1,-7.9,53.55,0,,0,,,,,17.8,121.3,1006,63.4,16,,,0,,2011-01-06T07:27:06,2011-01-06T17:00:57,0.02,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-01-07,1.7,-1.1,0.6,0.9,-4.2,-2.6,-8.7,51.04,0,,0,,,,35.3,22.6,214.8,998,89.5,16,,,0,,2011-01-07T07:27:03,2011-01-07T17:01:53,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-01-08,0.9,-4.1,-0.9,-0.2,-11.7,-5.5,-9.7,53.76,0.26,,8.33,,,,52.1,36.6,223.5,1000.1,75.5,14.7,,,0,,2011-01-08T07:26:58,2011-01-08T17:02:50,0.08,"Snow, Partially cloudy",Partly cloudy throughout the day with morning rain.,snow,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-01-09,1.7,-5.1,-2.3,-3.8,-12.2,-8.6,-13.1,43.89,0,,0,,,,56.5,35,301.2,1019.3,15.2,16,,,0,,2011-01-09T07:26:50,2011-01-09T17:03:48,0.12,Clear,Clear conditions throughout the day.,wind,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-01-10,1,-4.1,-1.7,-1.7,-9.6,-6.3,-11.1,49.07,0,,0,,,,31.3,20.3,319.9,1027.2,58.7,16,,,0,,2011-01-10T07:26:41,2011-01-10T17:04:48,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-01-11,0.9,-2.5,-0.8,0.9,-6.3,-2.9,-6.4,67.2,2.22,,25,,,,,11.6,163.3,1020.8,96.5,12.4,,,0,,2011-01-11T07:26:29,2011-01-11T17:05:48,0.2,"Snow, Overcast",Cloudy skies throughout the day with late afternoon rain.,snow,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-01-12,1.7,-3.1,-0.6,-3.4,-8.4,-5.6,-7.2,63.14,0,,0,,,3,65.1,38.9,274.1,1013,77.1,15.8,,,0,,2011-01-12T07:26:15,2011-01-12T17:06:49,0.25,Partially cloudy,Partly cloudy throughout the day.,wind,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-01-13,2.7,-3.1,-0.9,-1.9,-8.4,-6.3,-10.7,47.8,0,,0,,,,51.1,29.2,311,1025.5,38.1,16,,,0,,2011-01-13T07:25:59,2011-01-13T17:07:51,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-01-14,2.7,-4.1,-1.3,0.4,-9.3,-4,-9.6,54.22,0,,0,,,,38.1,25.1,255.6,1029.3,68.4,16,,,0,,2011-01-14T07:25:41,2011-01-14T17:08:54,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-01-15,7.8,-2.5,2.5,5.5,-6,0.2,-7.1,50.73,0,,0,,,,27.7,19.8,153.9,1019.8,85.7,16,,,0,,2011-01-15T07:25:21,2011-01-15T17:09:58,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-01-16,5,-0.3,2.4,3.9,-3.7,-0.8,-7.4,48.88,0,,0,,,,40.7,23.5,312.8,1020.4,79.8,16,,,0,,2011-01-16T07:24:59,2011-01-16T17:11:02,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-01-17,0.7,-1.9,-0.3,-2.8,-6.9,-4.2,-8.8,53.94,3.11,,12.5,,,,,17,58.5,1024.9,99.5,14.9,,,0,,2011-01-17T07:24:35,2011-01-17T17:12:07,0.46,"Snow, Overcast",Cloudy skies throughout the day with late afternoon rain.,snow,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-01-18,2,-1.2,0.7,1.7,-6.4,-3,-1,88.25,7.31,,29.17,,,,35.3,21.4,249.5,1011.7,99.7,8.9,,,0,,2011-01-18T07:24:08,2011-01-18T17:13:13,0.49,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-01-19,10.9,1.7,5.3,10.9,-0.9,3.4,1,76.16,0.29,,12.5,,,,47.4,30.7,229.1,1010,77.9,10.7,,,0,,2011-01-19T07:23:40,2011-01-19T17:14:20,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-01-20,6.8,1.8,4,5.7,-2.5,0.8,-4.5,54.26,0,,0,,,,33.5,25.1,245.9,1016.4,92.1,16,,,0,,2011-01-20T07:23:10,2011-01-20T17:15:27,0.51,Overcast,Cloudy skies throughout the day.,cloudy,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-01-21,3.1,-6.1,-0.3,2,-13.5,-5.8,-11.3,46.24,0.34,,8.33,,,,56.7,38.5,292.3,1009.9,63.2,15.8,,,0,,2011-01-21T07:22:37,2011-01-21T17:16:34,0.52,"Snow, Partially cloudy",Clearing in the afternoon with early morning rain.,snow,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-01-22,-3,-8.2,-6.3,-3.3,-15.6,-10.8,-17.6,41.01,0,,0,,,,38.5,25.6,264.8,1016.5,66.8,16,,,0,,2011-01-22T07:22:03,2011-01-22T17:17:42,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-01-23,-1,-8.3,-4.5,-7.1,-12.9,-9.6,-15.2,45.06,0,,0,,,,40.3,30.6,291.5,1020.7,50,16,,,0,,2011-01-23T07:21:27,2011-01-23T17:18:50,0.59,Partially cloudy,Partly cloudy throughout the day.,wind,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-01-24,-1.1,-8.5,-4.4,-4.9,-13.4,-8.2,-13.4,50.03,0,,0,,,,,16.3,131.8,1030.1,53,16,,,0,,2011-01-24T07:20:49,2011-01-24T17:19:59,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-01-25,7.1,-2,2,7.1,-6.7,-0.6,-4.7,62.52,0,,0,,,,,17.6,135.8,1021.7,91.2,16,,,0,,2011-01-25T07:20:08,2011-01-25T17:21:08,0.7,Overcast,Cloudy skies throughout the day.,cloudy,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-01-26,2.8,0.7,1.5,0.3,-5.4,-3.1,-0.3,88.42,31.06,,75,,,5,46,31.7,137,1009.1,100,5.2,,,0,,2011-01-26T07:19:27,2011-01-26T17:22:17,0.75,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-01-27,2.7,-0.3,1.3,0.9,-4.4,-2.1,-4,68.6,0.01,,4.17,,,13,42.3,32.7,264.3,1012.9,87.3,16,,,0,,2011-01-27T07:18:43,2011-01-27T17:23:26,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-01-28,3,-1,1.1,1.7,-4.2,-1.5,-2.2,79.3,1.84,,16.67,,,10,31.3,23.4,208.5,1011.3,97.1,12.3,,,0,,2011-01-28T07:17:57,2011-01-28T17:24:36,0.86,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-01-29,2.9,-1.4,0.7,2.9,-4.4,-2,-5.1,65.39,0,,0,,,10,,24,176.1,1015.3,67.8,16,,,0,,2011-01-29T07:17:10,2011-01-29T17:25:45,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-01-30,5.9,-2.6,1.4,5.9,-3.9,0.2,-3.1,73.08,0,,0,,,8,,17.2,127.1,1021.1,80.6,14,,,0,,2011-01-30T07:16:21,2011-01-30T17:26:55,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-01-31,2.8,-1.2,-0.4,-0.8,-6.6,-4.1,-7.1,60.92,0.07,,4.17,,,5,113,21.3,44.2,1030.2,91.1,15.8,,,0,,2011-01-31T07:15:30,2011-01-31T17:28:05,0.97,"Snow, Overcast",Cloudy skies throughout the day with afternoon rain.,snow,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-02-01,3,-2,0.4,3,-3.9,-0.6,-2.1,83.78,1.11,,4.17,,,5,,12.7,131.1,1023.8,99.6,9.7,,,0,,2011-02-01T07:14:37,2011-02-01T17:29:15,0.99,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-02-02,11,1,4.1,11,-3.6,1.1,-0.1,77.41,17.01,,37.5,,,3,62.5,37.6,207.9,1011.8,75.3,10.3,,,0,,2011-02-02T07:13:43,2011-02-02T17:30:25,1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-02-03,2,-1.9,0.2,0.6,-8.3,-4.3,-10.5,44.52,0,,0,,,,58.7,33.7,287.8,1028.7,76,16,,,0,,2011-02-03T07:12:47,2011-02-03T17:31:35,0,Partially cloudy,Partly cloudy throughout the day.,wind,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-02-04,5.6,-2.4,1.3,2.7,-5.5,-0.9,-6.2,58.05,0.16,,4.17,,,,,15.9,192.9,1025.9,89.9,16,,,0,,2011-02-04T07:11:50,2011-02-04T17:32:44,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-02-05,5.8,1,2.6,2.5,-1.3,0.3,1.5,93.18,3.33,,37.5,,,,55.4,18.4,141.4,1008.8,90.2,8.9,,,0,,2011-02-05T07:10:51,2011-02-05T17:33:54,0.03,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-02-06,8.2,2.7,5.1,8,-1.3,3,-2.7,57.53,0.07,,4.17,,,,40.7,26.8,206.5,1014.4,57.8,16,,,0,,2011-02-06T07:09:50,2011-02-06T17:35:04,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-02-07,10,-1.1,4.4,9.4,-1.1,3.8,0,74.67,0,,0,,,,,10.5,83,1013.6,72.9,15,,,0,,2011-02-07T07:08:48,2011-02-07T17:36:13,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-02-08,5,-3.3,2,4.9,-9.8,-3,-7.2,53.94,1.03,,33.33,,,,55.2,38,273,1013.7,68,15.9,,,0,,2011-02-08T07:07:45,2011-02-08T17:37:23,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-02-09,0.7,-6.9,-2.6,-3.6,-11.7,-6.9,-12.3,49.52,0.31,,8.33,,,,38.3,23.6,234.2,1024.8,64.2,14.7,,,0,,2011-02-09T07:06:40,2011-02-09T17:38:32,0.16,"Snow, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,snow,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-02-10,0.9,-4.2,-1.9,-2.3,-11.3,-6.3,-13.1,44.96,0,,0,,,,46.4,27.6,274.9,1020,40.8,15.5,,,0,,2011-02-10T07:05:34,2011-02-10T17:39:41,0.21,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-02-11,6.8,-5.4,-0.2,6.1,-8.5,-2,-9.7,52.73,0,,0,,,,,15.8,118.2,1021.1,15.1,16,,,0,,2011-02-11T07:04:26,2011-02-11T17:40:50,0.26,Clear,Clear conditions throughout the day.,clear-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-02-12,8.1,-4.4,1.8,4.9,-7.9,-1,-7.4,55,0,,0,,,,50.2,34.3,221,1017.5,40.7,16,,,0,,2011-02-12T07:03:17,2011-02-12T17:41:58,0.31,Partially cloudy,Partly cloudy throughout the day.,wind,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-02-13,12.1,0.5,6.4,12.1,-2.7,5,-5,47.07,0,,0,,,,46.4,31.1,205.8,1017.9,78.6,16,,,0,,2011-02-13T07:02:07,2011-02-13T17:43:06,0.36,Partially cloudy,Partly cloudy throughout the day.,wind,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-02-14,20.8,6.7,11.7,20.8,2.1,9.8,-3.1,37.38,14.97,,37.5,,,,71.3,43.6,250,1007.9,40,16,,,0,,2011-02-14T07:00:55,2011-02-14T17:44:14,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-02-15,7.8,0.7,4.1,5.8,-4.8,0.4,-11.8,31.82,1.74,,16.67,,,,73.5,50.5,278.3,1027.2,35.1,16,,,0,,2011-02-15T06:59:42,2011-02-15T17:45:22,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-02-16,14.1,0.4,6.5,14.1,-3.7,4.2,-5.6,43.03,0,,0,,,,40.5,27.1,194.8,1027,52.4,16,,,0,,2011-02-16T06:58:28,2011-02-16T17:46:30,0.48,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-02-17,21.1,5.9,12.7,21.1,4,12,2.3,50.53,0,,0,,,,33.6,25.3,182.4,1020.2,83.8,16,,,0,,2011-02-17T06:57:13,2011-02-17T17:47:37,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-02-18,24.1,12,17.1,24.1,12,17.1,5.1,51.63,0.22,,8.33,,,,57.2,37.9,223.7,1012.4,62.6,16,,,0,,2011-02-18T06:55:57,2011-02-18T17:48:44,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-02-19,14.9,4.9,10.8,14.9,-0.1,9.4,-12.5,18.96,16.23,,83.33,,,,85,52.6,301.8,1014.9,9.1,16,,,0,,2011-02-19T06:54:40,2011-02-19T17:49:50,0.51,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-02-20,8.9,-0.1,4.9,8.9,-4.8,1.9,-7.6,41.05,0.8,,12.5,,,,59.8,36.9,229.3,1022.4,60.9,16,,,0,,2011-02-20T06:53:21,2011-02-20T17:50:57,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-02-21,11.8,-0.1,6.1,11.8,-6.5,2.9,-1.7,60.46,1.74,,25,,,,44.8,29.5,140,1008,98.1,14.5,,,0,,2011-02-21T06:52:02,2011-02-21T17:52:03,0.57,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-02-22,2.8,-3.1,-0.5,-0.6,-9.3,-4.9,-6.6,65.44,2.86,,20.83,,,,35.3,28.9,197.4,1019.5,92.7,13.9,,,0,,2011-02-22T06:50:41,2011-02-22T17:53:08,0.62,"Snow, Overcast",Cloudy skies throughout the day with early morning rain.,snow,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-02-23,7.8,-3.4,1.7,7.8,-7.6,-0.2,-10,43.41,0,,0,,,,,12.2,155.8,1027.2,31.3,16,,,0,,2011-02-23T06:49:20,2011-02-23T17:54:14,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-02-24,11.7,-0.4,5.4,11.7,-3.5,2.6,0.1,69.76,0.86,,20.83,,,,43.9,28.6,179.4,1021,64.4,15.7,,,0,,2011-02-24T06:47:58,2011-02-24T17:55:19,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-02-25,18.9,3.8,8.9,18.9,-1,6.7,3.8,73.11,31.07,,66.67,,,,92.1,59.1,230,1006,86,11.8,,,0,,2011-02-25T06:46:35,2011-02-25T17:56:23,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
